alpha,area_under_train_loss_curve,area_under_val_loss_curve,best_epoch,best_val_loss,dataset,ensemble_size,fidelity_final,fidelity_initial,final_test_accuracy,final_test_cross_entropy,final_test_explained_variance,final_test_macro_f1,final_test_mae,final_test_mse,final_test_precision_macro,final_test_r2,final_test_recall_macro,init_seed,initial_test_accuracy,initial_test_cross_entropy,initial_test_explained_variance,initial_test_macro_f1,initial_test_mae,initial_test_mse,initial_test_precision_macro,initial_test_r2,initial_test_recall_macro,initial_train_loss,initial_val_loss,model_name,setting,split_seed,task,training_time_total
100.0,16.021925061941147,18.856611043214798,49,0.37638938426971436,diabetes,10,20.64920325293632,23.202173662084963,,,0.35015802540334295,,49.44007573502787,3615.11672094351,,0.3456995330085806,,2,,,0.3527615084771726,,49.34328683574548,3598.5896402590934,,0.3486907715893909,,0.32558074593544006,0.37801018357276917,coexplain_soft,ensemble_10,2,regression,1.6291920419999997
0.5,34.49165332317352,37.151345789432526,46,0.5374311208724976,diabetes,10,568.3946746399749,3104.494226212721,,,0.44659020812681693,,47.38083211491617,3267.8655913691496,,0.4085485621775484,,2,,,0.0,,64.24874500746138,5550.792015706723,,-0.004638601848867774,,1.0,1.0550143718719482,coexplain_soft_zero_padded,ensemble_10,2,regression,6.066231833000018
1.0,29.391520649194717,31.029729545116425,46,0.4795279800891876,diabetes,10,397.6960927274837,3104.494226212721,,,0.4500056622906038,,46.25874971539787,3140.3512733521043,,0.4316273959378232,,2,,,0.0,,64.24874500746138,5550.792015706723,,-0.004638601848867774,,1.0,1.0550143718719482,coexplain_soft_zero_padded,ensemble_10,2,regression,5.996652250000011
2.0,24.24629110097885,26.13156932592392,31,0.4575701355934143,diabetes,10,345.1560553800334,3104.494226212721,,,0.42590196783153556,,46.52600131945664,3311.586865094229,,0.4006354428998081,,2,,,0.0,,64.24874500746138,5550.792015706723,,-0.004638601848867774,,1.0,1.0550143718719482,coexplain_soft_zero_padded,ensemble_10,2,regression,5.9842966659999774
5.0,18.80844935774803,26.256831645965576,3,0.47075504064559937,diabetes,10,502.17613528829327,3094.5027942059733,,,0.3896092978354142,,48.719050139523624,3621.6770286457236,,0.3445121820253334,,2,,,0.0018124533149700417,,64.1766239123398,5541.236451843374,,-0.0029091390456519317,,0.9962213635444641,1.0497055053710938,coexplain_soft_zero_padded,ensemble_10,2,regression,5.8896312920000184
10.0,13.666567668318748,26.591636270284653,3,0.47592610120773315,diabetes,10,759.885640885675,2212.88481738018,,,0.28747866593436455,,52.24113351307558,4058.7969532944903,,0.2653977874133948,,2,,,0.13105247616789628,,60.143501538908886,4824.829257296999,,0.126753496529049,,0.8502497673034668,0.8866782188415527,coexplain_soft_zero_padded,ensemble_10,2,regression,5.94691262500001
20.0,9.398793771862984,27.43171861767769,0,0.45385292172431946,diabetes,10,1038.209936229194,642.4107618121333,,,0.23695325585003402,,53.574213593193655,4298.819715995027,,0.2219560349483336,,2,,,0.34308282101486576,,51.26485751719957,3647.928963981546,,0.3397608406785526,,0.5551003813743591,0.6025107502937317,coexplain_soft_zero_padded,ensemble_10,2,regression,5.89483066599999
50.0,5.6188642624765635,28.062774926424026,0,0.39673447608947754,diabetes,10,1246.3921406616976,76.41038104976104,,,0.19936044612992643,,54.73637397637528,4458.681630663768,,0.19302260527068782,,2,,,0.3655735565093401,,49.2837462693118,3525.3896394666845,,0.36193924968825164,,0.36994534730911255,0.42215853929519653,coexplain_soft_zero_padded,ensemble_10,2,regression,5.893788959000005
100.0,4.272021537646651,26.864223331212997,0,0.369362473487854,diabetes,10,1287.364624101847,23.202176483628232,,,0.18116527953004813,,55.28741046284022,4581.559668134643,,0.17078289255701407,,2,,,0.352761472671445,,49.34328880738676,3598.5898389046647,,0.3486907356365019,,0.32558074593544006,0.37801018357276917,coexplain_soft_zero_padded,ensemble_10,2,regression,5.951065
,40.64217644929886,44.62426286935806,49,0.6132850050926208,diabetes,10,730.3397279036399,3161.9665373838598,,,0.40483575443190944,,48.965461816680566,3290.0314900021663,,0.404536753169323,,2,,,0.0010142447217785788,,64.54216929232136,5523.11449732762,,0.0003707559668003624,,1.0112906694412231,1.1033447980880737,djinn,ensemble_10,2,regression,1.9891835839999885
,49.45468467473984,53.107253193855286,49,1.0412014722824097,diabetes,10,2948.500218325905,3161.9665373838598,,,0.027459998888462955,,63.63311801867539,5382.819692717175,,0.025762731733803168,,2,,,0.0010142447217785788,,64.54216929232136,5523.11449732762,,0.0003707559668003624,,1.0112906694412231,1.1033447980880737,djinn_sparse_fixed,ensemble_10,2,regression,2.1472607919999973
0.5,48.50316518545151,54.089746594429016,49,1.042007327079773,diabetes,10,2825.518884471052,3135.4548759372888,,,0.06780434501679333,,62.663511983464275,5170.034143912164,,0.0642748171515618,,2,,,0.040167414271370494,,64.19878464602353,5428.4295800634545,,0.017507792019904156,,0.9992872476577759,1.1386287212371826,path_expansion,ensemble_10,2,regression,1.5143762919999801
1.0,45.99862605333328,51.38937050104141,49,0.9865269064903259,diabetes,10,2532.2156710175377,2877.917565192844,,,0.11656453730709826,,61.17680701780855,4901.829117946759,,0.11281728127781276,,2,,,0.07949052414909674,,62.84634450848183,5197.776486811514,,0.05925372673715801,,0.9518254995346069,1.083871603012085,path_expansion,ensemble_10,2,regression,1.4814242080000213
2.0,41.16309481859207,46.14207249879837,49,0.8775686025619507,diabetes,10,1968.9503997653692,2393.0693359726374,,,0.20823364039589565,,58.02053490113676,4396.009251595846,,0.20436568768184238,,2,,,0.15279347141862876,,60.22897115985999,4767.7434343417735,,0.13708546738957628,,0.8621254563331604,0.9797850251197815,path_expansion,ensemble_10,2,regression,1.4753836249999495
5.0,31.0324227809906,34.82347047328949,49,0.6556201577186584,diabetes,10,909.9418110055714,1320.785429929865,,,0.36181362138044093,,50.809769362546085,3536.360352139453,,0.359953658909554,,2,,,0.3044924911646132,,53.75123321876097,3877.882902749953,,0.29814144602636106,,0.661314070224762,0.7461243867874146,path_expansion,ensemble_10,2,regression,1.5044745829999897
10.0,24.53291827440262,27.355210959911346,49,0.528097927570343,diabetes,10,360.4357466661599,543.6888691382393,,,0.4053516421218898,,47.94262163826589,3285.7182839978723,,0.4053174009106505,,2,,,0.3859138104225037,,49.04952805765559,3396.8656282644306,,0.385200827955439,,0.5116593241691589,0.5710275173187256,path_expansion,ensemble_10,2,regression,1.461838499999999
20.0,20.91830277442932,23.367465436458588,49,0.46362999081611633,diabetes,10,124.48415836949543,162.69784863185714,,,0.3866397960202941,,48.3144090631035,3395.7938476137483,,0.3853948096811717,,2,,,0.3883985298767091,,48.343666505277824,3383.121596697897,,0.3876883620978997,,0.4259342849254608,0.47225597500801086,path_expansion,ensemble_10,2,regression,1.4683183340000028
50.0,17.680400013923645,20.35542756319046,49,0.4067380726337433,diabetes,10,35.59078809080423,39.95175031499463,,,0.3532494645912383,,49.47441075357158,3595.6964187845097,,0.34921441613756343,,2,,,0.35716269541813717,,49.31534130653638,3571.587649494728,,0.35357786557019355,,0.3583762049674988,0.40764009952545166,path_expansion,ensemble_10,2,regression,1.5914401670000302
100.0,16.007736176252365,18.749282658100128,49,0.37469837069511414,diabetes,10,17.23156300785939,18.458661828634963,,,0.34752317321948734,,49.463249292266504,3631.397619181362,,0.3427528510222555,,2,,,0.35013287152536265,,49.348037291108895,3614.2466561642477,,0.3458570061513109,,0.3245789706707001,0.37535277009010315,path_expansion,ensemble_10,2,regression,1.6016056660000118
,48.79191654920578,52.852898955345154,49,1.0167959928512573,diabetes,10,2744.9688655064842,3149.310176025797,,,0.06533725629216924,,62.584224058001226,5164.537170503383,,0.06526971511642365,,2,,,-0.001893882114843981,,64.51091071996797,5536.305994644439,,-0.0020167749266581936,,1.0082305669784546,1.0916184186935425,mlp,ensemble_10,2,regression,1.087110542000005
,,,,,diabetes,0,,,,,0.2898600906161538,,49.93843890192205,3859.7259190838654,,0.2871761275888881,,3,,,0.2898600906161538,,49.93843890192205,3859.7259190838654,,0.2871761275888881,,,,source_tree,single_tree,3,regression,0.0
0.5,50.0,44.65932250022888,0,0.8931864500045776,diabetes,1,4103.275510349431,4103.275510349431,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft,single_tree,3,regression,0.20109724999997525
1.0,50.0,44.65932250022888,0,0.8931864500045776,diabetes,1,4103.275510349431,4103.275510349431,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft,single_tree,3,regression,0.20171408400000246
2.0,50.0,44.65932250022888,0,0.8931864500045776,diabetes,1,4103.275510349431,4103.275510349431,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft,single_tree,3,regression,0.20364154200001394
5.0,49.64320868253708,44.68828332424164,14,0.8931832909584045,diabetes,1,3991.364056623111,4070.760130662878,,,0.024190027088805466,,62.221373140142205,5352.593780110689,,0.01146954323436522,,3,,,0.006183853931711281,,62.95221530185657,5463.359101375717,,-0.008986874368400288,,0.9975060224533081,0.8931864500045776,coexplain_soft,single_tree,3,regression,0.2064676249999593
10.0,41.49589627981186,40.04077559709549,49,0.7921877503395081,diabetes,1,3273.0285436089393,3456.355005505487,,,0.15453757451256478,,56.77738515446695,4590.911295937573,,0.1521389765823341,,3,,,0.11963170883163987,,58.11275242151839,4792.599827875925,,0.11489063217363771,,0.8523075580596924,0.8118452429771423,coexplain_soft,single_tree,3,regression,0.20365045899995948
20.0,27.156671941280365,24.477569699287415,49,0.4817899763584137,diabetes,1,1685.8940841155388,1800.7026167766307,,,0.39004442842815246,,47.08384627438663,3302.7253480377626,,0.39004439137548497,,3,,,0.3767385101897859,,47.98677654480666,3374.978115440815,,0.3767005689040468,,0.5562644600868225,0.49876269698143005,coexplain_soft,single_tree,3,regression,0.20404904200000828
50.0,20.113340079784393,17.846346229314804,0,0.3525092303752899,diabetes,1,368.85166696681904,382.29807437048447,,,0.3648955258561256,,47.27883696823977,3441.830218101031,,0.36435415475545074,,3,,,0.36956060501060695,,47.294279548559295,3416.2264319351157,,0.36908272626176775,,0.4085962772369385,0.35235023498535156,coexplain_soft,single_tree,3,regression,0.20587233300000207
100.0,17.92756688594818,15.876037627458572,0,0.312234491109848,diabetes,1,127.44094290837702,126.26163269429415,,,0.3093667078270673,,48.83890396289611,3750.7663171262593,,0.307299060416779,,3,,,0.31638973286573635,,48.564191582497585,3711.707044913684,,0.31451262486560816,,0.3621971309185028,0.31211286783218384,coexplain_soft,single_tree,3,regression,0.20536395800002083
0.5,33.684521198272705,31.528074234724045,45,0.4735761880874634,diabetes,1,1634.2338945507215,4103.275510349431,,,0.39910891390883707,,47.54908829592587,3363.8044092376144,,0.37876415701675925,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft_zero_padded,single_tree,3,regression,0.669552957999997
1.0,29.691746056079865,29.123545080423355,48,0.47637224197387695,diabetes,1,1799.0369114011269,4103.275510349431,,,0.4197236876650272,,49.50810876053371,3567.140798872788,,0.34121148211173846,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft_zero_padded,single_tree,3,regression,0.6817058749999774
2.0,25.414076030254364,25.717849612236023,45,0.44658324122428894,diabetes,1,1804.563747583502,4103.275510349431,,,0.43026377305396435,,45.71274618084511,3308.7812882246303,,0.3889259651385987,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft_zero_padded,single_tree,3,regression,0.6775230829999828
5.0,19.881244987249374,23.381809324026108,35,0.42618462443351746,diabetes,1,1817.8743747419878,4070.7601001316934,,,0.3995502093936639,,44.37779600164863,3352.266388823544,,0.38089502759253024,,3,,,0.006183859085199361,,62.95221495896243,5463.359067255574,,-0.00898686806700666,,0.9975060224533081,0.8931864500045776,coexplain_soft_zero_padded,single_tree,3,regression,0.6698998340000344
10.0,16.627309322357178,22.99184364080429,7,0.40424013137817383,diabetes,1,1885.5348657643183,3456.355035749518,,,0.33166728308649396,,46.647521244006214,3702.5540102385107,,0.3162030302877161,,3,,,0.11963166848035633,,58.112753964542,4792.600048103279,,0.11489059150149716,,0.8523075580596924,0.8118452429771423,coexplain_soft_zero_padded,single_tree,3,regression,0.6680954999999926
20.0,13.457029640674591,23.852409303188324,1,0.3911055028438568,diabetes,1,1706.8563473188797,1800.7026456772237,,,0.2721538506496902,,49.50014701586091,4102.658028134959,,0.242310815818797,,3,,,0.37673857284687073,,47.98677611618899,3374.9777765601775,,0.3767006314893737,,0.5562645196914673,0.4987626373767853,coexplain_soft_zero_padded,single_tree,3,regression,0.6613729590000048
50.0,9.84615758806467,24.409403443336487,1,0.3698640763759613,diabetes,1,1818.540274120077,382.2981328621592,,,0.14558413456798525,,53.635249491488,4869.431194417659,,0.10070122251889324,,3,,,0.3695606092642256,,47.29427903421809,3416.22641386725,,0.3690827295985867,,0.4085962176322937,0.3523502051830292,coexplain_soft_zero_padded,single_tree,3,regression,0.6840004580000141
100.0,9.020577430725098,22.006246238946915,1,0.3259850740432739,diabetes,1,1412.5422054478097,126.26168478378284,,,0.16805946176521014,,53.82093583867791,4707.863446140239,,0.13053995987959965,,3,,,0.31638973468106923,,48.564191753944655,3711.707031804665,,0.3145126272866148,,0.3621971309185028,0.3121129274368286,coexplain_soft_zero_padded,single_tree,3,regression,0.6944212919999586
,37.861860275268555,33.95704874396324,49,0.487006276845932,diabetes,1,1876.3120959848434,3833.4270808305378,,,0.3750331116137138,,48.30741273687127,3435.3253772556527,,0.36555548509289626,,3,,,0.040407905433396785,,61.82783491156074,5252.10329295857,,0.03002837867863295,,0.9623152017593384,0.8477771878242493,djinn,single_tree,3,regression,0.26945416699999214
,45.77613800764084,40.94978445768356,49,0.8039799928665161,diabetes,1,3545.314057407875,3833.4270808305378,,,0.11428994814680715,,60.29583980260271,4989.73317015756,,0.07848355162635012,,3,,,0.040407905433396785,,61.82783491156074,5252.10329295857,,0.03002837867863295,,0.9623152017593384,0.8477771878242493,djinn_sparse_fixed,single_tree,3,regression,0.28161491700001307
0.5,51.384289264678955,50.1584187746048,49,0.9390846490859985,diabetes,1,4233.005040194541,5101.66515619977,,,0.037932844212525296,,64.28712034761236,5723.834067292956,,-0.05709204498511333,,3,,,0.04171206887683854,,69.27955696020234,6733.863942951845,,-0.24362689805804205,,1.0996663570404053,1.1094272136688232,path_expansion,single_tree,3,regression,0.22236466599997584
1.0,48.12505507469177,47.06763994693756,49,0.882669985294342,diabetes,1,3900.510004241602,4680.381416011008,,,0.09117952830936882,,62.56477475969979,5392.470938859507,,0.004104929446754113,,3,,,0.08443235187584097,,67.11104712325536,6297.116884636821,,-0.16296735489385483,,1.0279141664505005,1.0362709760665894,path_expansion,single_tree,3,regression,0.19971937500002923
2.0,41.87431228160858,41.19498085975647,49,0.7733052372932434,diabetes,1,3245.3558976802337,3897.723055411123,,,0.19641105708538742,,58.8013012489576,4744.868888493274,,0.12370570188528118,,3,,,0.1666244036158675,,63.044380273711816,5488.689596177574,,-0.013664973739516917,,0.8947370648384094,0.8989044427871704,path_expansion,single_tree,3,regression,0.20781850000003033
5.0,29.918172955513,28.748325645923615,49,0.5470513105392456,diabetes,1,1951.8944225121418,2321.1647512989907,,,0.3785175923881162,,49.72843821664875,3532.801015522661,,0.3475534395093782,,3,,,0.3348875780679641,,53.07290786571717,3934.8751165945555,,0.2732973851338092,,0.6360375285148621,0.6118185520172119,path_expansion,single_tree,3,regression,0.20579170900003874
10.0,24.053400546312332,21.47426164150238,49,0.4246538281440735,diabetes,1,1213.797267606239,1327.915657738541,,,0.4341264853297069,,45.74284482805916,3105.085576179385,,0.42654500060837486,,3,,,0.4171831811554133,,46.90041102720111,3215.182461129402,,0.40621203150234586,,0.49539634585380554,0.4364480674266815,path_expansion,single_tree,3,regression,0.20495983300003218
20.0,21.50148519873619,19.04343953728676,0,0.37725549936294556,diabetes,1,726.0356314540421,751.2702745771516,,,0.4221819779125079,,45.19576023401839,3133.622223406997,,0.421274780958363,,3,,,0.4167669291506574,,45.68859666117122,3163.3671004818957,,0.4157814223869455,,0.43499770760536194,0.3773025870323181,path_expansion,single_tree,3,regression,0.20206937500000777
50.0,19.0764918923378,17.552702963352203,0,0.3451962471008301,diabetes,1,278.0675447302209,275.1254417989325,,,0.3586809944349616,,47.25378520836991,3477.7613135338706,,0.35771830984745534,,3,,,0.35924244557699836,,47.23600357570005,3474.6162084292732,,0.35829915575382265,,0.38514864444732666,0.3450721800327301,path_expansion,single_tree,3,regression,0.21985091600004125
100.0,17.621160745620728,16.226034939289093,0,0.3192031979560852,diabetes,1,121.76413740886152,116.45900966961368,,,0.3101551267871647,,48.88722477602155,3747.1722413922844,,0.3079628233461009,,3,,,0.31445645967390645,,48.718442338236265,3723.2133054449923,,0.31238761978471763,,0.35493117570877075,0.31911134719848633,path_expansion,single_tree,3,regression,0.22211058400000638
,50.50193065404892,46.40606564283371,49,0.893177330493927,diabetes,1,4079.052982210928,4467.031172486666,,,0.022380740780885255,,63.482054121038885,5525.695538232058,,-0.02049932401995358,,3,,,-0.01601758080812732,,65.4642210542486,5950.097255579735,,-0.0988788986218474,,1.0414459705352783,0.9705336689949036,mlp,single_tree,3,regression,0.1687338749999867
,,,,,diabetes,0,,,,,0.3966657199433625,,46.867141484735996,3277.143732984628,,0.3947688682650341,,3,,,0.3966657199433625,,46.867141484735996,3277.143732984628,,0.3947688682650341,,,,source_tree,ensemble_10,3,regression,0.0
0.5,50.0,44.65932250022888,0,0.8931864500045776,diabetes,10,2469.424322568255,2469.424322568255,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft,ensemble_10,3,regression,1.4881625419999978
1.0,50.0,44.65932250022888,0,0.8931864500045776,diabetes,10,2469.424322568255,2469.424322568255,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft,ensemble_10,3,regression,1.4732509579999942
2.0,50.0,44.65932250022888,0,0.8931864500045776,diabetes,10,2469.424322568255,2469.424322568255,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft,ensemble_10,3,regression,1.4978441249999719
5.0,49.579198479652405,44.5399329662323,49,0.8858961462974548,diabetes,10,2396.0997734372772,2456.318188015018,,,0.01694201297869191,,62.688108979985955,5407.751476217825,,0.0012828814462929605,,3,,,0.002921306211661756,,63.13379197710016,5484.73296906037,,-0.012934253910571014,,0.996053159236908,0.8924567103385925,coexplain_soft,ensemble_10,3,regression,1.5449565419999658
10.0,39.30976903438568,36.17961198091507,49,0.6966906189918518,diabetes,10,1483.3497099047422,1751.3220572065222,,,0.20230245392714263,,55.645993093426306,4366.648981318107,,0.19355630384708222,,3,,,0.1467957475699646,,57.80693671408664,4675.751424243707,,0.13647048869929068,,0.8187399506568909,0.7507071495056152,coexplain_soft,ensemble_10,3,regression,1.548173457999951
20.0,25.434541940689087,22.401232182979584,49,0.43882060050964355,diabetes,10,450.35439763956697,558.9228448966131,,,0.39892550028319307,,47.237702873315705,3269.329572393506,,0.39621200706011417,,3,,,0.37518281975409784,,48.30250823631715,3396.5072071255104,,0.3727245222038653,,0.5274375677108765,0.45864975452423096,coexplain_soft,ensemble_10,3,regression,1.5422172910000427
50.0,18.313439697027206,15.973083168268204,1,0.3189573287963867,diabetes,10,65.91362723420123,76.04993937731082,,,0.4230197457532092,,46.476364564359855,3133.5919651890094,,0.4212803691220228,,3,,,0.42096124768969456,,46.50069864680258,3143.1689771409187,,0.4195116625120706,,0.3731299042701721,0.3189642131328583,coexplain_soft,ensemble_10,3,regression,1.4551040829999806
100.0,16.28788560628891,14.854677140712738,0,0.29652953147888184,diabetes,10,20.222901221293746,21.45616777228887,,,0.40327782809210855,,46.908660888671875,3242.013064132977,,0.4012568883825791,,3,,,0.4032825911948571,,46.9259896439113,3240.7454727105583,,0.40149099034870483,,0.33063414692878723,0.29654955863952637,coexplain_soft,ensemble_10,3,regression,1.4802655409999943
0.5,32.86527770757675,30.317755848169327,39,0.44705575704574585,diabetes,10,418.3473346919287,2469.424322568255,,,0.40424673416782286,,46.59978013627985,3320.0355969794955,,0.3868474911442956,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft_zero_padded,ensemble_10,3,regression,5.679088500000034
1.0,28.18870198726654,27.493478059768677,38,0.44851425290107727,diabetes,10,405.39723115849074,2469.424322568255,,,0.42267373871642655,,46.41268440846647,3251.2512507771976,,0.39955075688105723,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft_zero_padded,ensemble_10,3,regression,5.518964292000021
2.0,24.619289606809616,25.547946989536285,48,0.43669411540031433,diabetes,10,475.6050621041433,2469.424322568255,,,0.4246563632182595,,45.94188853060262,3296.719693182294,,0.39115353079112913,,3,,,0.0,,63.24731102418364,5502.2790147856795,,-0.016174701683708825,,1.0,0.8931864500045776,coexplain_soft_zero_padded,ensemble_10,3,regression,5.573508375000017
5.0,19.20744276046753,23.35431408882141,29,0.41381388902664185,diabetes,10,521.5895563785006,2456.318188015018,,,0.415034127089687,,43.50275768322891,3199.6771905588475,,0.4090755837966259,,3,,,0.002921306211661756,,63.13379197710016,5484.73296906037,,-0.012934253910571014,,0.996053159236908,0.8924567103385925,coexplain_soft_zero_padded,ensemble_10,3,regression,5.825750000000028
10.0,14.755459666252136,22.961422741413116,7,0.4071524739265442,diabetes,10,613.4467250044262,1751.321966738778,,,0.38057141267080097,,44.52746277712704,3367.0429547358895,,0.3781660543039096,,3,,,0.14679575283395208,,57.8069355996807,4675.751379075589,,0.1364704970410523,,0.8187399506568909,0.7507070899009705,coexplain_soft_zero_padded,ensemble_10,3,regression,5.619994500000018
20.0,11.320690274238586,22.818410128355026,1,0.3820745050907135,diabetes,10,836.2813659121072,558.922825567095,,,0.32745452428974575,,47.17161144299453,3659.470982100715,,0.3241597120822799,,3,,,0.3751827920755938,,48.30250883638189,3396.507370131966,,0.37272449209942393,,0.5274375677108765,0.45864975452423096,coexplain_soft_zero_padded,ensemble_10,3,regression,5.311490167000045
50.0,6.948750436306,19.82503342628479,1,0.3167589604854584,diabetes,10,1083.0800464613221,76.04992346975368,,,0.2343620604870864,,50.54284183630782,4204.341689514543,,0.22353162196278886,,3,,,0.42096124884711683,,46.50069967548499,3143.168971834486,,0.419511663492076,,0.3731299340724945,0.31896424293518066,coexplain_soft_zero_padded,ensemble_10,3,regression,5.6498584999999935
100.0,5.220414279028773,19.57533997297287,1,0.29474109411239624,diabetes,10,1057.9398966053889,21.45617262710138,,,0.24257069703600898,,50.311706500106986,4157.679473622016,,0.23214931713729203,,3,,,0.4032825730410672,,46.925991015487845,3240.7455742118213,,0.4014909716031967,,0.33063414692878723,0.29654961824417114,coexplain_soft_zero_padded,ensemble_10,3,regression,5.498101499999962
,41.32776165008545,37.232577204704285,49,0.5185012817382812,diabetes,10,757.2303272846068,2448.4341659264087,,,0.32922104014833986,,50.081132781639525,3674.850061747123,,0.32131946504466813,,3,,,0.012005519339689963,,63.333350020847966,5495.176015650403,,-0.014862901971634424,,0.9872016906738281,0.8888165354728699,djinn,ensemble_10,3,regression,1.9434195000000045
,48.68848568201065,43.62873488664627,49,0.8603015542030334,diabetes,10,2311.5910719175167,2448.4341659264087,,,0.03286482485113651,,62.49388208282128,5346.793688734005,,0.01254071867068951,,3,,,0.012005519339689963,,63.333350020847966,5495.176015650403,,-0.014862901971634424,,0.9872016906738281,0.8888165354728699,djinn_sparse_fixed,ensemble_10,3,regression,2.1110333340000125
0.5,49.03693354129791,47.48893213272095,49,0.9024563431739807,diabetes,10,2440.33593971504,3073.9261891444967,,,0.05490391418020213,,63.28031887097305,5518.725952399295,,-0.01921216341151566,,3,,,0.04637275246810213,,66.81186204545953,6245.88082196593,,-0.153504950213879,,1.03226637840271,1.0273478031158447,path_expansion,ensemble_10,3,regression,1.4235177090000093
1.0,45.685492157936096,44.73338830471039,49,0.8494179844856262,diabetes,10,2144.51511693767,2727.932691048746,,,0.10897650255379454,,61.533204839470685,5202.799468616908,,0.03913393273316623,,3,,,0.09110130788501447,,65.00320040242056,5874.378073568432,,-0.08489488999827399,,0.962360680103302,0.9655759334564209,path_expansion,ensemble_10,3,regression,1.4337187080000149
2.0,39.611832439899445,39.650097012519836,49,0.7498432397842407,diabetes,10,1601.1184494111094,2121.1780857800045,,,0.20808218371946086,,57.932351787438556,4615.082291944068,,0.14767501635961655,,3,,,0.17136168105460203,,61.5457532218333,5217.844226495381,,0.036355429078956836,,0.8392648100852966,0.85444176197052,path_expansion,ensemble_10,3,regression,1.4400834169999825
5.0,28.82939302921295,29.62603598833084,49,0.5626237988471985,diabetes,10,689.9657691844862,1012.7319901812655,,,0.3651055656690333,,50.224892434109464,3609.0944467484715,,0.3334633770992418,,3,,,0.3225812101394949,,53.57362262854415,4001.1246059301475,,0.26106226312683933,,0.6119422912597656,0.6322880387306213,path_expansion,ensemble_10,3,regression,1.4565404169999852
10.0,23.46384784579277,23.290843069553375,49,0.4559288024902344,diabetes,10,309.5401813930626,404.55085226220774,,,0.4192063735318785,,46.31216644972898,3213.1255586108337,,0.40659190542323975,,3,,,0.4038766355426985,,47.55688056517183,3337.80004023223,,0.38356670916751545,,0.48264944553375244,0.47915929555892944,path_expansion,ensemble_10,3,regression,1.448506167000005
20.0,20.667307019233704,19.292984038591385,36,0.38567498326301575,diabetes,10,147.31971600301068,158.51950371434876,,,0.428671104363634,,45.60861823264133,3116.7367194134213,,0.42439323822622277,,3,,,0.426204388446602,,45.772514257538184,3132.5231444278256,,0.42147776162342643,,0.4182063341140747,0.38631579279899597,path_expansion,ensemble_10,3,regression,1.477785541000003
50.0,17.89726346731186,16.395729780197144,0,0.32655784487724304,diabetes,10,45.348087585262775,47.61488750964474,,,0.4124662477228588,,46.46817076608036,3192.688496703034,,0.4103662733227307,,3,,,0.41176417577697977,,46.456136982092694,3194.899805591597,,0.40995788324579563,,0.36228427290916443,0.32658305764198303,path_expansion,ensemble_10,3,regression,1.5510795829999893
100.0,16.263738185167313,15.11762449145317,0,0.3014974594116211,diabetes,10,19.313565739733818,19.699411823044542,,,0.39868319369743077,,46.88620475168978,3267.0609080767445,,0.3966309896815171,,3,,,0.399045519083741,,46.874720969896636,3263.5725482876337,,0.3972752287247463,,0.3295036554336548,0.3015296757221222,path_expansion,ensemble_10,3,regression,1.5553703749999954
,48.131089866161346,43.895738899707794,49,0.8419127464294434,diabetes,10,2173.8569795454805,2520.8874446199234,,,0.06639718165781927,,61.85131818792793,5237.493446277415,,0.03272656184109579,,3,,,-0.0013396791067568081,,63.74589658587166,5580.524230643432,,-0.030625224579543087,,1.0021781921386719,0.9067215323448181,mlp,ensemble_10,3,regression,1.1069350839999856
,,,,,diabetes,0,,,,,0.1328257295101225,,53.06834161707427,4741.406254224077,,0.13071191546817085,,4,,,0.1328257295101225,,53.06834161707427,4741.406254224077,,0.13071191546817085,,,,source_tree,single_tree,4,regression,0.0
